code,games,participants
ISL,1976 Summer,8

ISL,1948 Summer,3

ISL,1996 Summer,4

ISL,2000 Summer,12

ISL,2014 Winter,5

ISL,2008 Summer,9

ISL,2012 Summer,12

ISL,2004 Summer,6

ISL,2002 Winter,5

ISL,1988 Summer,8

ISL,2016 Summer,10

ISL,1964 Summer,1

ISL,1968 Summer,6

ISL,2010 Winter,2

ISL,1992 Winter,2

ISL,1994 Winter,3

ISL,1956 Winter,3

ISL,2006 Winter,4

ISL,1988 Winter,1

ISL,1984 Winter,2

ISL,1998 Winter,6

ISL,1992 Summer,5

ISL,1976 Winter,4

ISL,1980 Winter,2

ISL,1972 Summer,1

ISL,1960 Summer,1

ASA,2008 Summer,2

ASA,2012 Summer,1

ASA,2016 Summer,1

ASA,1996 Summer,1

ASA,2000 Summer,1

ASA,2004 Summer,1

SAM,2016 Summer,4

SAM,2004 Summer,1

SAM,2008 Summer,2

SAM,2012 Summer,3

SAM,2000 Summer,1

SAM,1996 Summer,1

RWA,2012 Summer,2

RWA,2000 Summer,2

RWA,2004 Summer,2

RWA,2008 Summer,2

RWA,1984 Summer,2

RWA,1988 Summer,4

RWA,1992 Summer,3

RWA,2016 Summer,3

DMA,2000 Summer,2

DMA,2012 Summer,1

DMA,1996 Summer,2

DMA,2004 Summer,1

DMA,2016 Summer,1

HAI,2012 Summer,2

HAI,2008 Summer,4

HAI,2000 Summer,2

HAI,1984 Summer,2

HAI,2004 Summer,1

HAI,1976 Summer,3

HAI,2016 Summer,3

HAI,1972 Summer,1

HAI,1988 Summer,1

MLT,1980 Summer,1

MLT,1984 Summer,2

MLT,1988 Summer,1

MLT,2008 Summer,3

MLT,2016 Summer,4

MLT,2004 Summer,3

MLT,2012 Summer,2

MLT,1992 Summer,5

MLT,2000 Summer,3

MLT,1996 Summer,5

MLT,2014 Winter,2

CYP,2012 Summer,4

CYP,1980 Winter,2

CYP,1984 Winter,2

CYP,2008 Summer,11

CYP,2016 Summer,7

CYP,1988 Summer,3

CYP,1992 Summer,4

CYP,1980 Summer,2

CYP,2004 Summer,7

CYP,1988 Winter,2

CYP,1992 Winter,2

CYP,1994 Winter,1

CYP,2000 Summer,5

CYP,1996 Summer,4

CYP,2010 Winter,2

GUI,2000 Summer,3

GUI,2016 Summer,3

GUI,2008 Summer,3

GUI,2012 Summer,2

GUI,1992 Summer,2

GUI,2004 Summer,1

GUI,1996 Summer,1

BIZ,2008 Summer,1

BIZ,1996 Summer,3

BIZ,2012 Summer,1

BIZ,2016 Summer,1

BIZ,1992 Summer,1

BIZ,2000 Summer,1

BIZ,2004 Summer,1

KOR,1968 Summer,15

KOR,1984 Summer,69

KOR,2016 Summer,118

KOR,2008 Summer,121

KOR,2010 Winter,35

KOR,1998 Winter,22

KOR,1996 Summer,145

KOR,2004 Summer,141

KOR,1988 Summer,199

KOR,2012 Summer,136

KOR,1994 Winter,21

KOR,2002 Winter,28

KOR,1972 Summer,10

KOR,1976 Summer,12

KOR,1992 Summer,94

KOR,2000 Summer,127

KOR,2006 Winter,30

KOR,1988 Winter,8

KOR,1972 Winter,9

KOR,1964 Summer,44

KOR,1952 Summer,1

KOR,1984 Winter,10

KOR,2014 Winter,54

KOR,1960 Winter,7

KOR,1992 Winter,5

KOR,1964 Winter,4

KOR,1968 Winter,4

KOR,1980 Winter,9

KOR,1960 Summer,6

KOR,1976 Winter,5

KOR,1948 Summer,1

THA,2016 Summer,30

THA,1964 Summer,10

THA,1984 Summer,11

THA,2012 Summer,21

THA,2004 Summer,21

THA,1976 Summer,7

THA,2008 Summer,30

THA,1992 Summer,35

THA,1996 Summer,20

THA,2000 Summer,26

THA,1988 Summer,2

THA,2014 Winter,1

BER,2004 Summer,5

BER,2008 Summer,4

BER,1988 Summer,1

BER,1992 Summer,9

BER,2012 Summer,3

BER,2016 Summer,4

BER,1996 Summer,2

BER,1948 Summer,5

BER,1976 Summer,1

BER,1952 Summer,4

BER,1984 Summer,1

BER,2000 Summer,2

ANZ,1912 Summer,2

SCG,1996 Summer,14

SCG,2000 Summer,26

SCG,2004 Summer,9

SCG,1998 Winter,1

SCG,2006 Winter,6

SCG,2002 Winter,2

SLE,2004 Summer,1

SLE,1992 Summer,5

SLE,1996 Summer,7

SLE,2016 Summer,2

SLE,2008 Summer,1

SLE,1980 Summer,7

SLE,1984 Summer,1

SLE,2012 Summer,1

SLE,1988 Summer,1

SLE,2000 Summer,1

PNG,1988 Summer,3

PNG,1984 Summer,5

PNG,2016 Summer,2

PNG,2004 Summer,2

PNG,2008 Summer,4

PNG,2012 Summer,4

PNG,2000 Summer,3

PNG,1992 Summer,3

YEM,2016 Summer,1

YEM,2012 Summer,1

YEM,2008 Summer,1

YEM,2000 Summer,1

IOA,1992 Summer,26

IOA,2000 Summer,1

IOA,2016 Summer,1

IOA,2012 Summer,1

OMA,2016 Summer,2

OMA,2012 Summer,1

OMA,2008 Summer,1

FIJ,2012 Summer,3

FIJ,1988 Summer,15

FIJ,2016 Summer,17

FIJ,2004 Summer,4

FIJ,2008 Summer,2

FIJ,1996 Summer,3

FIJ,1992 Summer,9

FIJ,2000 Summer,4

FIJ,1984 Summer,8

FIJ,1976 Summer,2

VAN,2012 Summer,2

VAN,1988 Summer,2

VAN,1992 Summer,3

VAN,1996 Summer,1

VAN,2000 Summer,1

VAN,2008 Summer,2

VAN,2004 Summer,1

MDA,2016 Summer,9

MDA,1996 Summer,5

MDA,2000 Summer,5

MDA,2004 Summer,7

MDA,2010 Winter,4

MDA,2014 Winter,2

MDA,2012 Summer,8

MDA,2002 Winter,5

MDA,2006 Winter,7

MDA,2008 Summer,8

MDA,1994 Winter,2

MDA,1998 Winter,2

YUG,1980 Summer,28

YUG,1984 Summer,35

YUG,1988 Summer,45

YUG,1964 Winter,6

YUG,1968 Winter,3

YUG,1972 Summer,45

YUG,1968 Summer,24

YUG,1948 Summer,12

YUG,1956 Winter,10

YUG,1960 Summer,22

YUG,1952 Winter,2

YUG,1992 Winter,7

YUG,1988 Winter,14

YUG,1936 Summer,15

YUG,1952 Summer,58

YUG,1980 Winter,7

YUG,1984 Winter,30

YUG,1964 Summer,4

YUG,1976 Summer,5

YUG,1956 Summer,4

YUG,1976 Winter,2

BAH,2000 Summer,15

BAH,2004 Summer,12

BAH,2008 Summer,11

BAH,2012 Summer,13

BAH,2016 Summer,17

BAH,1984 Summer,8

BAH,1996 Summer,13

BAH,1988 Summer,5

BAH,1992 Summer,3

BAH,1976 Summer,2

BAH,1972 Summer,1

GUA,2012 Summer,10

GUA,1968 Summer,4

GUA,2016 Summer,10

GUA,2004 Summer,8

GUA,2000 Summer,1

GUA,1976 Summer,2

GUA,1988 Summer,8

GUA,1952 Summer,2

GUA,1932 Summer,1

GUA,1984 Summer,14

GUA,1992 Summer,7

GUA,2008 Summer,4

GUA,1996 Summer,1

GUA,1988 Winter,3

SRB,2012 Summer,42

SRB,2016 Summer,57

SRB,2008 Summer,27

SRB,2010 Winter,8

SRB,2014 Winter,5

IVB,2008 Summer,1

IVB,2012 Summer,1

IVB,2016 Summer,3

MOZ,2000 Summer,2

MOZ,1988 Summer,4

MOZ,1980 Summer,3

MOZ,2008 Summer,2

MOZ,1992 Summer,4

MOZ,1984 Summer,2

MOZ,1996 Summer,1

MOZ,2004 Summer,2

MOZ,2012 Summer,2

MOZ,2016 Summer,1

CAF,2004 Summer,2

CAF,2000 Summer,2

CAF,2008 Summer,1

CAF,1996 Summer,2

CAF,2012 Summer,3

CAF,1992 Summer,3

CAF,2016 Summer,3

MAD,2004 Summer,5

MAD,2008 Summer,2

MAD,2012 Summer,4

MAD,2016 Summer,4

MAD,2000 Summer,8

MAD,1980 Summer,6

MAD,1996 Summer,10

MAD,1992 Summer,9

MAL,1956 Summer,1

BIH,1994 Winter,2

BIH,1998 Winter,2

BIH,1992 Summer,6

BIH,2016 Summer,4

BIH,1996 Summer,2

BIH,2004 Summer,2

BIH,2000 Summer,2

BIH,2010 Winter,7

BIH,2014 Winter,5

BIH,2008 Summer,1

BIH,2012 Summer,2

BIH,2006 Winter,4

GUM,2008 Summer,2

GUM,1992 Summer,9

GUM,2012 Summer,3

GUM,1996 Summer,2

GUM,1988 Summer,6

GUM,2000 Summer,2

GUM,2016 Summer,2

GUM,2004 Summer,1

CAY,2016 Summer,2

CAY,1988 Summer,1

CAY,2000 Summer,3

CAY,1996 Summer,1

CAY,2004 Summer,3

CAY,2008 Summer,1

CAY,1984 Summer,1

SVK,2000 Summer,36

SVK,2010 Winter,43

SVK,2002 Winter,23

SVK,2016 Summer,24

SVK,1994 Winter,26

SVK,2008 Summer,28

SVK,2012 Summer,30

SVK,2014 Winter,41

SVK,1996 Summer,27

SVK,1998 Winter,19

SVK,2004 Summer,26

SVK,2006 Winter,38

BAR,2008 Summer,2

BAR,2016 Summer,5

BAR,1972 Summer,8

BAR,2000 Summer,10

BAR,2004 Summer,1

BAR,1984 Summer,3

BAR,1976 Summer,3

BAR,1996 Summer,3

BAR,1992 Summer,2

BAR,1988 Summer,2

GBS,2000 Summer,1

GBS,2004 Summer,2

GBS,2016 Summer,2

GBS,2012 Summer,2

GBS,2008 Summer,1

TLS,2004 Summer,1

TLS,2016 Summer,2

TLS,2012 Summer,1

TLS,2008 Summer,1

COD,1996 Summer,12

COD,1984 Summer,1

COD,1988 Summer,3

COD,1992 Summer,2

COD,2016 Summer,2

COD,2008 Summer,1

COD,2004 Summer,1

COD,2000 Summer,2

COD,2012 Summer,1

GAB,1992 Summer,1

GAB,1996 Summer,1

GAB,2000 Summer,2

GAB,2004 Summer,2

GAB,2008 Summer,2

GAB,2012 Summer,2

GAB,2016 Summer,2

GAB,1984 Summer,2

GAB,1988 Summer,1

SMR,1992 Summer,1

SMR,2008 Summer,2

SMR,2000 Summer,1

SMR,2004 Summer,1

SMR,1984 Summer,3

SMR,1976 Summer,2

SMR,1996 Summer,1

SMR,2012 Summer,3

SMR,2016 Summer,2

SMR,2014 Winter,1

LAO,1980 Summer,2

LAO,2016 Summer,2

LAO,1996 Summer,1

LAO,2000 Summer,1

LAO,2012 Summer,1

LAO,2004 Summer,2

LAO,2008 Summer,2

LAO,1988 Summer,1

BOT,2016 Summer,3

BOT,2004 Summer,1

BOT,2008 Summer,2

BOT,2012 Summer,1

ROT,2016 Summer,5

CAM,2012 Summer,3

CAM,2016 Summer,4

CAM,1996 Summer,2

CAM,2000 Summer,2

CAM,2008 Summer,2

CAM,2004 Summer,2

CAM,1972 Summer,2

PRK,2008 Summer,44

PRK,2012 Summer,40

PRK,1992 Summer,64

PRK,1964 Winter,11

PRK,2000 Summer,26

PRK,2016 Summer,25

PRK,1980 Summer,38

PRK,1996 Summer,13

PRK,2004 Summer,51

PRK,1972 Winter,10

PRK,1992 Winter,20

PRK,1984 Winter,8

PRK,1988 Winter,10

PRK,1998 Winter,13

PRK,1976 Summer,2

PRK,1972 Summer,14

PRK,2006 Winter,5

PRK,2010 Winter,2

SOL,2016 Summer,2

SOL,1996 Summer,1

SOL,2008 Summer,2

SOL,2000 Summer,1

SOL,2004 Summer,1

SOL,2012 Summer,2

SEN,2008 Summer,7

SEN,1980 Summer,4

SEN,2004 Summer,13

SEN,2000 Summer,23

SEN,1992 Summer,2

SEN,2016 Summer,16

SEN,2012 Summer,7

SEN,1976 Summer,3

SEN,1984 Summer,1

SEN,1988 Summer,1

CPV,2016 Summer,3

CPV,1996 Summer,1

CPV,2000 Summer,1

CPV,2012 Summer,2

CPV,2004 Summer,1

CPV,2008 Summer,1

GEQ,1992 Summer,3

GEQ,2000 Summer,2

GEQ,1988 Summer,2

GEQ,2004 Summer,1

GEQ,2008 Summer,1

GEQ,1996 Summer,1

GEQ,2012 Summer,1

BOL,1992 Summer,9

BOL,2012 Summer,2

BOL,2008 Summer,3

BOL,2016 Summer,6

BOL,1984 Summer,1

BOL,2004 Summer,7

BOL,1996 Summer,2

BOL,2000 Summer,2

BOL,1988 Summer,4

SAA,1952 Summer,7

AND,2016 Summer,2

AND,2004 Summer,2

AND,2000 Summer,2

AND,2008 Summer,2

AND,1988 Winter,5

AND,1992 Winter,3

AND,1994 Winter,5

AND,1998 Winter,2

AND,2002 Winter,2

AND,2010 Winter,7

AND,2014 Winter,5

AND,2012 Summer,2

AND,1992 Summer,1

AND,1996 Summer,2

ANT,1984 Summer,8

ANT,1988 Summer,4

ANT,2012 Summer,2

ANT,2016 Summer,2

ANT,1992 Summer,5

ANT,1996 Summer,11

ANT,2004 Summer,2

ANT,2000 Summer,2

ANT,2008 Summer,1

ZIM,2016 Summer,22

ZIM,1964 Summer,6

ZIM,2000 Summer,8

ZIM,2004 Summer,5

ZIM,2008 Summer,8

ZIM,1980 Summer,22

ZIM,1960 Summer,10

ZIM,2012 Summer,5

ZIM,1988 Summer,9

ZIM,1992 Summer,12

ZIM,1996 Summer,3

ZIM,1984 Summer,3

GRN,2004 Summer,2

GRN,1984 Summer,1

GRN,2008 Summer,5

GRN,2012 Summer,3

GRN,2016 Summer,1

GRN,1988 Summer,3

GRN,2000 Summer,1

GRN,1992 Summer,1

HKG,2012 Summer,29

HKG,2008 Summer,25

HKG,2016 Summer,30

HKG,1992 Summer,15

HKG,1996 Summer,11

HKG,2004 Summer,23

HKG,2000 Summer,19

HKG,1988 Summer,24

HKG,1984 Summer,27

HKG,1952 Summer,3

HKG,2006 Winter,3

HKG,2010 Winter,3

HKG,1976 Summer,4

HKG,1964 Summer,1

HKG,2002 Winter,5

LCA,1996 Summer,1

LCA,2008 Summer,3

LCA,2012 Summer,3

LCA,2004 Summer,1

LCA,2000 Summer,2

LCA,2016 Summer,3

FSM,2016 Summer,3

FSM,2008 Summer,2

FSM,2012 Summer,2

FSM,2004 Summer,2

FSM,2000 Summer,2

MYA,2012 Summer,3

MYA,2000 Summer,6

MYA,2016 Summer,3

MYA,1988 Summer,3

MYA,1992 Summer,4

MYA,1996 Summer,1

MYA,2008 Summer,2

MYA,2004 Summer,2

MAW,2008 Summer,2

MAW,2000 Summer,1

MAW,2004 Summer,2

MAW,1972 Summer,4

MAW,2016 Summer,2

MAW,2012 Summer,2

MAW,1992 Summer,1

ZAM,2000 Summer,2

ZAM,1972 Summer,4

ZAM,2012 Summer,2

ZAM,2008 Summer,2

ZAM,2016 Summer,2

ZAM,2004 Summer,2

ZAM,1992 Summer,3

ZAM,1996 Summer,1

ZAM,1964 Summer,1

RHO,1960 Summer,1

TPE,1996 Summer,66

TPE,2016 Summer,36

TPE,2000 Summer,42

TPE,2008 Summer,44

TPE,1988 Summer,50

TPE,1984 Summer,13

TPE,2004 Summer,47

TPE,2012 Summer,33

TPE,1992 Summer,12

TPE,1960 Summer,4

TPE,1964 Summer,10

TPE,1968 Summer,31

TPE,1984 Winter,2

TPE,1972 Summer,15

TPE,1988 Winter,2

TPE,1998 Winter,1

STP,2008 Summer,1

STP,2016 Summer,1

STP,2004 Summer,1

STP,2000 Summer,1

STP,1996 Summer,1

STP,2012 Summer,1

MKD,2016 Summer,4

MKD,1996 Summer,6

MKD,2000 Summer,8

MKD,2006 Winter,2

MKD,2010 Winter,1

MKD,2014 Winter,1

MKD,2012 Summer,2

MKD,1998 Winter,1

MKD,2004 Summer,6

MKD,2008 Summer,2

BOH,1900 Summer,2

TGA,2016 Summer,3

TGA,1988 Summer,2

TGA,1996 Summer,1

TGA,2000 Summer,1

TGA,2004 Summer,1

TGA,2008 Summer,1

TGA,2012 Summer,1

LIE,1992 Summer,3

LIE,1996 Summer,2

LIE,1968 Winter,3

LIE,1972 Winter,3

LIE,1988 Summer,3

LIE,1998 Winter,7

LIE,2012 Summer,3

LIE,2016 Summer,2

LIE,1992 Winter,3

LIE,1994 Winter,2

LIE,2002 Winter,1

LIE,2000 Summer,1

LIE,1984 Winter,7

LIE,1988 Winter,9

LIE,1976 Winter,8

LIE,1980 Winter,8

LIE,1984 Summer,2

LIE,2010 Winter,1

LIE,2014 Winter,1

LIE,1976 Summer,3

LIE,2006 Winter,3

MNE,2012 Summer,15

MNE,2016 Summer,18

MNE,2014 Winter,1

MNE,2008 Summer,2

GAM,2016 Summer,1

GAM,2012 Summer,1

GAM,1984 Summer,6

GAM,1988 Summer,1

GAM,1996 Summer,1

GAM,2000 Summer,1

GAM,2004 Summer,1

GAM,2008 Summer,1

COK,2012 Summer,5

COK,2016 Summer,5

COK,2004 Summer,1

COK,2008 Summer,1

COK,1988 Summer,2

COK,1996 Summer,1

COK,2000 Summer,1

ALB,2008 Summer,5

ALB,2012 Summer,3

ALB,1996 Summer,6

ALB,2016 Summer,3

ALB,2004 Summer,2

ALB,2000 Summer,3

ALB,2014 Winter,2

ALB,1992 Summer,2

ALB,1972 Summer,1

SWZ,2000 Summer,2

SWZ,2008 Summer,2

SWZ,1996 Summer,1

SWZ,2004 Summer,1

SWZ,2012 Summer,1

SWZ,2016 Summer,1

BUR,2012 Summer,3

BUR,2016 Summer,2

BUR,2008 Summer,3

BUR,2004 Summer,2

BUR,1988 Summer,2

BUR,1996 Summer,2

BUR,2000 Summer,1

BDI,2016 Summer,4

BDI,2004 Summer,2

BDI,1996 Summer,1

BDI,2008 Summer,2

BDI,2012 Summer,4

BDI,2000 Summer,1

ARU,1988 Summer,7

ARU,2000 Summer,2

ARU,1992 Summer,1

ARU,2016 Summer,4

ARU,2012 Summer,1

ARU,2004 Summer,1

NRU,2000 Summer,1

NRU,2004 Summer,1

VNM,1968 Summer,2

VIE,1996 Summer,3

VIE,2012 Summer,16

VIE,1980 Summer,10

VIE,1992 Summer,8

VIE,2016 Summer,16

VIE,2008 Summer,10

VIE,2004 Summer,5

VIE,1988 Summer,2

VIE,2000 Summer,4

BHU,1984 Summer,3

BHU,2012 Summer,2

BHU,2000 Summer,1

BHU,2004 Summer,1

BHU,2008 Summer,1

BHU,2016 Summer,2

BHU,1992 Summer,6

BHU,1996 Summer,1

MHL,2016 Summer,3

MHL,2012 Summer,2

MHL,2008 Summer,2

KIR,2012 Summer,1

KIR,2004 Summer,1

KIR,2016 Summer,1

TUV,2008 Summer,1

TUV,2012 Summer,1

KOS,2016 Summer,5

SSD,2016 Summer,1

LES,1996 Summer,5

LES,2004 Summer,2

LES,1992 Summer,2

LES,2016 Summer,1

LES,2000 Summer,2

LES,2012 Summer,2

LES,2008 Summer,1

